sample_id,true_label,predicted_label,malware_probability,top_1_node,top_1_score,top_2_node,top_2_score,top_3_node,top_3_score,top_4_node,top_4_score,top_5_node,top_5_score,top_6_node,top_6_score,top_7_node,top_7_score,top_8_node,top_8_score,top_9_node,top_9_score,top_10_node,top_10_score,top_11_node,top_11_score,top_12_node,top_12_score,top_13_node,top_13_score,top_14_node,top_14_score,top_15_node,top_15_score,top_16_node,top_16_score,top_17_node,top_17_score,top_18_node,top_18_score,top_19_node,top_19_score,top_20_node,top_20_score,top_21_node,top_21_score,top_22_node,top_22_score
gen20_9f74e4de-6a06-4e6f-9e24-8e559066c0ec_app-release,1,1,0.9850459694862366,"lb.x.qsc.EgMue: void sendTextMessage(java.lang.String,java.lang.String)",0.30166215,"lb.x.qsc.EgMue: void sendDataMessage(java.lang.String,java.lang.String)",0.28548476,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.17479429,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.08776161074638367,"android.telephony.SmsManager: void sendTextMessage(java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)",0.05555820092558861,"android.telephony.SmsManager: void sendDataMessage(java.lang.String,java.lang.String,short,byte[],android.app.PendingIntent,android.app.PendingIntent)",0.050513844937086105,lb.x.qsc.EgMue: java.lang.String getSdk(),0.018852531909942627,android.os.Build$VERSION: void <clinit>(),0.013434858992695808,"wjatx.hswrk.caiz.fwj.KeI: void <init>(android.os.Handler,android.content.Context)",0.007375077810138464,android.database.ContentObserver: void <init>(android.os.Handler),0.0045626419596374035,,,,,,,,,,,,,,,,,,,,,,,,
gen59_f0159750-c0c2-489a-8fbf-dae0081e0a60_app-release,1,1,0.9999940395355225,xk.okz.DsZXT: java.lang.String getIMSI(android.content.Context),0.57838625,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.13211642,"xk.okz.DsZXT: void sendMultipartTextMessage(java.lang.String,java.lang.String)",0.11775295,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.08608707040548325,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.05440845713019371,"android.telephony.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)",0.022225890308618546,"wa.mtn.yuqt.xq.ZAbKJ: void <init>(android.os.Handler,android.content.Context)",0.005574374925345182,android.database.ContentObserver: void <init>(android.os.Handler),0.0034486250951886177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen28_9a9cc5bf-cac4-4e1a-b423-352aab15a562_app-release,1,1,0.9986332058906555,"emzdz.vdzbb.NQaT: void sendDataMessage(java.lang.String,java.lang.String)",0.38716036,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.23704739,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.10174699,"android.telephony.SmsManager: void sendDataMessage(java.lang.String,java.lang.String,short,byte[],android.app.PendingIntent,android.app.PendingIntent)",0.06747263669967651,java.io.OutputStream: void write(byte[]),0.06683459877967834,emzdz.vdzbb.NQaT$1: void run(),0.05437689274549484,emzdz.vdzbb.NQaT: java.lang.String getSdk(),0.02556687407195568,java.net.URL: java.net.URLConnection openConnection(),0.025385219603776932,android.os.Build$VERSION: void <clinit>(),0.01821969263255596,"cz.bid.SijGg: void <init>(android.os.Handler,android.content.Context)",0.010001716203987598,android.database.ContentObserver: void <init>(android.os.Handler),0.006187630817294121,,,,,,,,,,,,,,,,,,,,,,
gen45_08faa968-bbc3-4006-a0cc-8830f10b701e_app-release,1,1,0.9998706579208374,lnn.QPE: java.lang.String getIMSI(android.content.Context),0.4244662,lnn.QPE: java.lang.String getIncomingSMS(android.content.Intent),0.2241437,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.09695761,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.06358303129673004,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.06317758560180664,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.04098120704293251,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.0353127159178257,lnn.QPE$2: void run(),0.022241348400712013,java.io.OutputStream: void write(byte[]),0.012131673283874989,java.net.URL: java.net.URLConnection openConnection(),0.010383114218711853,"hg.gqlh.d.ifasw.MsAsu: void <init>(android.os.Handler,android.content.Context)",0.004090922884643078,android.database.ContentObserver: void <init>(android.os.Handler),0.0025308774784207344,,,,,,,,,,,,,,,,,,,,
gen37_31f2f9cb-6df0-4b93-9871-c8b440ae1a14_app-release,1,1,0.9999986886978149,zg.E: java.lang.String getIMSI(android.content.Context),0.63374573,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.14476176,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.09432677,zg.E$2: void run(),0.03544161096215248,zg.E$1: void run(),0.03320726007223129,java.io.OutputStream: void write(byte[]),0.018113093450665474,java.net.URL: java.net.URLConnection openConnection(),0.01550242304801941,java.io.DataOutputStream: void writeUTF(java.lang.String),0.0150147108361125,"lfbo.vzv.bxdj.Cu: void <init>(android.os.Handler,android.content.Context)",0.006107918452471495,android.database.ContentObserver: void <init>(android.os.Handler),0.0037787053734064102,,,,,,,,,,,,,,,,,,,,,,,,
gen42_95b2edb2-75e1-442d-b1d7-4a2e1d49010d_app-release,1,1,0.9998370409011841,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.5788511,g.a.FEKYB$1: void run(),0.14171848,java.io.DataOutputStream: void writeUTF(java.lang.String),0.13297398,g.a.FEKYB: java.lang.String getSdk(),0.062432292848825455,android.os.Build$VERSION: void <clinit>(),0.044491056352853775,"ap.eahxk.ZL: void <init>(android.os.Handler,android.content.Context)",0.02442341297864914,android.database.ContentObserver: void <init>(android.os.Handler),0.015109706670045853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen59_bc6896dc-326d-484d-be40-f1036f39cb13_app-release,1,1,0.9999940395355225,vzv.wrqlg.a.hsp.FwpDO: java.lang.String getIMSI(android.content.Context),0.57838625,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.13211642,"vzv.wrqlg.a.hsp.FwpDO: void sendMultipartTextMessage(java.lang.String,java.lang.String)",0.11775295,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.08608707040548325,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.05440845713019371,"android.telephony.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)",0.02222590707242489,"repei.kfmcn.LWbJR: void <init>(android.os.Handler,android.content.Context)",0.005574374925345182,android.database.ContentObserver: void <init>(android.os.Handler),0.0034486250951886177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen101_0e8f27f8-702a-4094-8fef-49b1d5387cff_app-release,1,1,0.9972507357597351,l.okao.S: java.lang.String getIMEI(android.content.Context),0.29107305,l.okao.S: java.lang.String getIncomingSMS(android.content.Intent),0.21017964,"l.okao.S: void sendTextMessage(java.lang.String,java.lang.String)",0.111687675,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.0909171998500824,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.059621840715408325,android.telephony.TelephonyManager: java.lang.String getDeviceId(),0.05122329294681549,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.03842809796333313,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.03694769740104675,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.03311275318264961,"android.telephony.SmsManager: void sendTextMessage(java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)",0.02715400606393814,l.okao.S$1: void run(),0.020855722948908806,java.io.OutputStream: void write(byte[]),0.012853438034653664,java.net.URL: java.net.URLConnection openConnection(),0.009736252017319202,"xlns.Oxgm: void <init>(android.os.Handler,android.content.Context)",0.003836060641333461,android.database.ContentObserver: void <init>(android.os.Handler),0.002373205032199621,,,,,,,,,,,,,,
gen3_419062ac-72b3-45fb-9c6e-85380a419498_app-release,1,1,0.9999921321868896,cuuo.fcse.C: java.lang.String getIMSI(android.content.Context),0.57838625,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.1321164,"cuuo.fcse.C: void sendMultipartTextMessage(java.lang.String,java.lang.String)",0.11775294,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.08608706295490265,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.05440845340490341,"android.telephony.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)",0.022225895896553993,"n.jagct.Cp: void <init>(android.os.Handler,android.content.Context)",0.005574374459683895,android.database.ContentObserver: void <init>(android.os.Handler),0.003448624862357974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen32_640b12c3-4c84-46ed-b4f4-7d42d621eee2_app-release,1,1,0.9999990463256836,wjcy.HmCX: java.lang.String getIMSI(android.content.Context),0.653678,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.14931475,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.097293496,wjcy.HmCX$2: void run(),0.03655630722641945,wjcy.HmCX$1: void run(),0.03655630722641945,java.io.DataOutputStream: void writeUTF(java.lang.String),0.01640351675450802,"wmvy.rsh.syv.B: void <init>(android.os.Handler,android.content.Context)",0.006300022359937429,android.database.ContentObserver: void <init>(android.os.Handler),0.003897551679983735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen53_c1fd9c61-b80b-48fb-bdd5-f270e77708b9_app-release,1,1,0.9992606043815613,xqdwz.ekho.lzvun.WFY: java.lang.String getIncomingSMS(android.content.Intent),0.41964903,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.18152717,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.11904221,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.07672633975744247,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.06611360609531403,xqdwz.ekho.lzvun.WFY$1: void run(),0.044442787766456604,xqdwz.ekho.lzvun.WFY$2: void run(),0.02758490853011608,java.io.DataOutputStream: void writeUTF(java.lang.String),0.021220317110419273,xqdwz.ekho.lzvun.WFY: java.lang.String getSdk(),0.019578712061047554,android.os.Build$VERSION: void <clinit>(),0.013952354900538921,java.net.URL: java.net.URLConnection openConnection(),0.010162612423300743,,,,,,,,,,,,,,,,,,,,,,
gen26_534d7fd4-d846-4cb6-86e2-10525d94ab81_app-release,1,1,0.9829742908477783,iubo.tui.XqFC: java.lang.String getIncomingSMS(android.content.Intent),0.3412298,"iubo.tui.XqFC: void sendDataMessage(java.lang.String,java.lang.String)",0.1933876,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.14760543,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.0967969298362732,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.06238855421543121,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.06134631857275963,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.053759071975946426,"android.telephony.SmsManager: void sendDataMessage(java.lang.String,java.lang.String,short,byte[],android.app.PendingIntent,android.app.PendingIntent)",0.04348621144890785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen49_1e00d9f6-e6bc-4fb8-9e45-759033574455_app-release,1,1,0.9999936819076538,xbtnn.z.kdhye.S: java.lang.String getIMSI(android.content.Context),0.5877809,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.13426237,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.087485366,rw.kjnnq.vefvk.DHg: void onCreate(android.os.Bundle),0.07201369106769562,"android.location.LocationManager: void requestLocationUpdates(java.lang.String,long,float,android.location.LocationListener)",0.04929722473025322,xbtnn.z.kdhye.S$1: void run(),0.0307987779378891,java.io.OutputStream: void write(byte[]),0.01679937355220318,java.net.URL: java.net.URLConnection openConnection(),0.014378051273524761,"m.RyB: void <init>(android.os.Handler,android.content.Context)",0.003726046299561858,android.database.ContentObserver: void <init>(android.os.Handler),0.003458235412836075,,,,,,,,,,,,,,,,,,,,,,,,
gen28_a9454e55-ea8c-409d-82f6-cadc35f48853_app-release,1,1,0.9998171925544739,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.49013978,xddh.kck.ayl.pvpcy.ZRUg$1: void run(),0.119999535,a.IpHui: void onCreate(android.os.Bundle),0.11290073,java.io.DataOutputStream: void writeUTF(java.lang.String),0.11259517818689346,xddh.kck.ayl.pvpcy.ZRUg: java.lang.String getSdk(),0.05286428704857826,android.os.Build$VERSION: void <clinit>(),0.03767262026667595,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.031176257878541946,android.database.ContentObserver: void <init>(android.os.Handler),0.012447918765246868,android.telephony.PhoneStateListener: void <init>(),0.012379148043692112,v.krzg.MJtfr: void <init>(android.content.Context),0.011248511262238026,"next.se.k.svj.Hxho: void <init>(android.os.Handler,android.content.Context)",0.006576084066182375,,,,,,,,,,,,,,,,,,,,,,
gen60_cf30e4c7-d567-4a24-a163-ce3f1c63eaa4_app-release,1,1,0.999997615814209,scg.hr.td.gxi.VZ: java.lang.String getIMSI(android.content.Context),0.6791269,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.15512784,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.10108131,scg.hr.td.gxi.VZ$1: void run(),0.03797951340675354,java.io.DataOutputStream: void writeUTF(java.lang.String),0.01608988270163536,"nmyne.fd.wkif.uwtj.OsXQo: void <init>(android.os.Handler,android.content.Context)",0.006545293610543013,android.database.ContentObserver: void <init>(android.os.Handler),0.004049290437251329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen44_a6101666-69ad-4268-a43f-bdde41315eb2_app-release,1,1,0.9999988079071045,dyb.hzvun.Nrkk: java.lang.String getIMSI(android.content.Context),0.6463,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.14762944,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.09619536,dyb.hzvun.Nrkk$2: void run(),0.036143701523542404,java.io.DataOutputStream: void writeUTF(java.lang.String),0.033913515508174896,dyb.hzvun.Nrkk$1: void run(),0.022433804348111153,java.net.URL: java.net.URLConnection openConnection(),0.007301700301468372,"vd.D: void <init>(android.os.Handler,android.content.Context)",0.006228914950042963,android.database.ContentObserver: void <init>(android.os.Handler),0.003853560658171773,,,,,,,,,,,,,,,,,,,,,,,,,,
gen15_5975126f-c54e-4984-b1dd-5b80d0bdd443_app-release,1,1,0.996417760848999,riqxq.e.Egegt: java.lang.String getPhoneNumber(android.content.Context),0.27189338,riqxq.e.Egegt: java.lang.String getIncomingSMS(android.content.Intent),0.20645595,"riqxq.e.Egegt: void sendDataMessage(java.lang.String,java.lang.String)",0.117006265,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.08930642902851105,android.telephony.TelephonyManager: java.lang.String getLine1Number(),0.058821387588977814,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.05856550857424736,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.03774724528193474,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.0371166355907917,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.03252612054347992,"android.telephony.SmsManager: void sendDataMessage(java.lang.String,java.lang.String,short,byte[],android.app.PendingIntent,android.app.PendingIntent)",0.026310689747333527,riqxq.e.Egegt$1: void run(),0.02186463586986065,rbtoh.eksxf.vj.z.QDH: void onCreate(android.os.Bundle),0.020571211352944374,java.io.DataOutputStream: void writeUTF(java.lang.String),0.00836264155805111,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.005680509377270937,android.database.ContentObserver: void <init>(android.os.Handler),0.002268086886033416,android.telephony.PhoneStateListener: void <init>(),0.0022555547766387463,xxcw.cq.lsgi.ctnz.B: void <init>(android.content.Context),0.002049547154456377,"ly.mq.t.PzI: void <init>(android.os.Handler,android.content.Context)",0.0011982040014117956,,,,,,,,
gen0_2fc6ff98-8a99-4a81-93d9-3e43bfe0f401_app-release,1,1,0.9997614026069641,hfgs.lg.SHY: java.lang.String getIncomingSMS(android.content.Intent),0.43453363,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.18796577,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.12326453,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.07944775372743607,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.06845860183238983,pasa.x.cxyup.rfbl.JP: void onCreate(android.os.Bundle),0.04329678416252136,hfgs.lg.SHY: java.lang.String getSdk(),0.020273150876164436,android.os.Build$VERSION: void <clinit>(),0.014447232708334923,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.01195591501891613,android.database.ContentObserver: void <init>(android.os.Handler),0.00477370573207736,android.telephony.PhoneStateListener: void <init>(),0.004747333005070686,we.qm.D: void <init>(android.content.Context),0.004313739016652107,"gs.HSQ: void <init>(android.os.Handler,android.content.Context)",0.002521890914067626,,,,,,,,,,,,,,,,,,
gen53_ffd7be72-006c-418e-8384-503006b4a18b_app-release,1,1,0.994875967502594,"ljymu.ods.EXS: void sendMultipartTextMessage(java.lang.String,java.lang.String)",0.3566433,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.2759816,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.12023555,ljymu.ods.EXS$1: void run(),0.06756780296564102,java.io.DataOutputStream: void writeUTF(java.lang.String),0.06339865177869797,"android.telephony.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)",0.04634638875722885,ljymu.ods.EXS: java.lang.String getSdk(),0.029766147956252098,android.os.Build$VERSION: void <clinit>(),0.02121221460402012,"ib.eobn.n.gkfp.ZPw: void <init>(android.os.Handler,android.content.Context)",0.01164446584880352,android.database.ContentObserver: void <init>(android.os.Handler),0.00720392819494009,,,,,,,,,,,,,,,,,,,,,,,,
gen51_51ff7665-db2a-4ff9-a04b-0b6c9e3fb060_app-release,1,1,0.9997554421424866,aeul.fpo.mda.WOqD: java.lang.String getIMSI(android.content.Context),0.3730574,aeul.fpo.mda.WOqD: java.lang.String getIncomingSMS(android.content.Intent),0.19699676,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.08521469,"aeul.fpo.mda.WOqD: void sendMultipartTextMessage(java.lang.String,java.lang.String)",0.07174026966094971,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.05588223412632942,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.055525898933410645,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.03601780906319618,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.03451308608055115,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.031035851687192917,aeul.fpo.mda.WOqD$1: void run(),0.019547609612345695,"android.telephony.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)",0.01347578689455986,java.io.OutputStream: void write(byte[]),0.012047243304550648,java.net.URL: java.net.URLConnection openConnection(),0.009125574491918087,"szk.ns.skyg.NKdA: void <init>(android.os.Handler,android.content.Context)",0.003595454851165414,android.database.ContentObserver: void <init>(android.os.Handler),0.002224352676421404,,,,,,,,,,,,,,
gen38_a2986d0b-9b34-4a44-9348-cd4de0d141fc_app-release,1,1,0.9849122762680054,"hrlo.xcosf.dqwpz.brv.C: void sendDataMessage(java.lang.String,java.lang.String)",0.31763506,"hrlo.xcosf.dqwpz.brv.C: void sendMultipartTextMessage(java.lang.String,java.lang.String)",0.25131974,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.194479,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.09797538816928864,"android.telephony.SmsManager: void sendDataMessage(java.lang.String,java.lang.String,short,byte[],android.app.PendingIntent,android.app.PendingIntent)",0.05622337386012077,"android.telephony.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)",0.03316187858581543,hrlo.xcosf.dqwpz.brv.C: java.lang.String getSdk(),0.020975638180971146,android.os.Build$VERSION: void <clinit>(),0.014947844669222832,"gn.gvghg.tu.yfu.OsQ: void <init>(android.os.Handler,android.content.Context)",0.008205633610486984,android.database.ContentObserver: void <init>(android.os.Handler),0.005076471250504255,,,,,,,,,,,,,,,,,,,,,,,,
gen35_235ef25b-d3f0-4102-8a91-030fa9b7e353_app-release,1,1,0.9992685914039612,a.v.ooe.pgl.QMs: java.lang.String getIMSI(android.content.Context),0.33559546,a.v.ooe.pgl.QMs: java.lang.String getIncomingSMS(android.content.Intent),0.17721461,"a.v.ooe.pgl.QMs: void sendTextMessage(java.lang.String,java.lang.String)",0.08917432,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.07665754109621048,"a.v.ooe.pgl.QMs: void sendMultipartTextMessage(java.lang.String,java.lang.String)",0.06832347065210342,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.05027061700820923,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.04995006322860718,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.035318825393915176,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.0324009507894516,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.02791927196085453,"android.telephony.SmsManager: void sendTextMessage(java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)",0.02295590378344059,"android.telephony.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)",0.013043082319200039,a.v.ooe.pgl.QMs$1: void run(),0.011648898012936115,java.net.URL: java.net.URLConnection openConnection(),0.0042915940284729,"qau.fes.BNT: void <init>(android.os.Handler,android.content.Context)",0.0032344041392207146,android.database.ContentObserver: void <init>(android.os.Handler),0.0020009861327707767,,,,,,,,,,,,
gen51_2189a0c2-5c2f-4675-b922-267403f122be_app-release,1,1,0.9967657327651978,ln.p.CGS: java.lang.String getIncomingSMS(android.content.Intent),0.2998279,"ln.p.CGS: void sendDataMessage(java.lang.String,java.lang.String)",0.1699236,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.12969626,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.08505244553089142,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.05481889471411705,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.05390308052301407,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.04723638668656349,"android.telephony.SmsManager: void sendDataMessage(java.lang.String,java.lang.String,short,byte[],android.app.PendingIntent,android.app.PendingIntent)",0.03820996731519699,ln.p.CGS$2: void run(),0.03175317123532295,java.io.DataOutputStream: void writeUTF(java.lang.String),0.02979389764368534,ln.p.CGS$1: void run(),0.019708672538399696,ln.p.CGS: java.lang.String getSdk(),0.013988460414111614,android.os.Build$VERSION: void <clinit>(),0.009968580678105354,java.net.URL: java.net.URLConnection openConnection(),0.0072609125636518,"yxd.plt.TzVEp: void <init>(android.os.Handler,android.content.Context)",0.00547226145863533,android.database.ContentObserver: void <init>(android.os.Handler),0.0033854518551379442,,,,,,,,,,,,
gen55_767acbf9-83d9-4120-8e00-d13a022c21e9_app-release,1,1,0.9991999268531799,j.RB: java.lang.String getIMEI(android.content.Context),0.3641904,j.RB: java.lang.String getIncomingSMS(android.content.Intent),0.26297665,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.11375555,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.07459881156682968,android.telephony.TelephonyManager: java.lang.String getDeviceId(),0.0640905499458313,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.04808121174573898,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.041430652141571045,j.RB$1: void run(),0.01728631742298603,java.net.URL: java.net.URLConnection openConnection(),0.005820821970701218,"won.a.tbuao.TF: void <init>(android.os.Handler,android.content.Context)",0.004799676593393087,android.database.ContentObserver: void <init>(android.os.Handler),0.0029693525284528732,,,,,,,,,,,,,,,,,,,,,,
gen100_9c4be339-5d4d-40d0-a287-f217c3d0ce8e_app-release,1,1,0.9962749481201172,j.utdcp.w.WLRNC: java.lang.String getIMEI(android.content.Context),0.2874518,s.mt.q.Kh: java.lang.String getIMEI(android.content.Context),0.2874518,"j.utdcp.w.WLRNC: void sendTextMessage(java.lang.String,java.lang.String)",0.11912847,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.0897861048579216,android.telephony.TelephonyManager: java.lang.String getDeviceId(),0.04586893692612648,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.03721791133284569,zod.let.t.OM: void onCreate(android.os.Bundle),0.03169887885451317,"android.telephony.SmsManager: void sendTextMessage(java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)",0.028621181845664978,"android.location.LocationManager: void requestLocationUpdates(java.lang.String,long,float,android.location.LocationListener)",0.023018881678581238,s.mt.q.Kh$1: void run(),0.02198207937180996,java.io.DataOutputStream: void writeUTF(java.lang.String),0.010224001482129097,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.0082613630220294,atp.Lm: void <init>(android.content.Context),0.002976746531203389,android.database.ContentObserver: void <init>(android.os.Handler),0.00229635345749557,android.telephony.PhoneStateListener: void <init>(),0.0022813451942056417,"xg.iaud.AKNOx: void <init>(android.os.Handler,android.content.Context)",0.0017341215861961246,,,,,,,,,,,,
gen3_ddd88ead-6f24-483e-8c07-6b11bdbca890_app-release,1,1,0.9994294047355652,gkoq.Rtr: java.lang.String getIMSI(android.content.Context),0.3753477,gkoq.Rtr: java.lang.String getIncomingSMS(android.content.Intent),0.19820617,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.08573785,"gkoq.Rtr: void sendMultipartTextMessage(java.lang.String,java.lang.String)",0.07218070328235626,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.056225311011075974,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.055866789072752,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.036238934844732285,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.03472497686743736,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.03122638911008835,gkoq.Rtr$2: void run(),0.020990954712033272,java.io.DataOutputStream: void writeUTF(java.lang.String),0.019695743918418884,"android.telephony.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)",0.013558520935475826,,,,,,,,,,,,,,,,,,,,
